code_geo,latitude,longitude,city_code,zip_code,NB_VP_RECHARGEABLES_EL,NB_VP_RECHARGEABLES_GAZ,NB_VP
02062,49.083202748,3.29982845,belleau,2400,1,0,590
02063,49.925986684,3.244543321,bellenglise,2420,44,0,2156
02064,49.357066699,3.340164292,belleu,2200,193,0,17849
02065,49.959346714,3.23015235,bellicourt,2420,10,0,1301
02066,49.755611918,3.308492655,benay,2440,1,0,1934
02067,50.029607785,3.711923338,bergues sur sambre,2450,2,0,699
02068,49.780638512,3.755414842,berlancourt,2250,0,0,205
02069,49.66197933,4.113421397,berlise,2340,1,0,924
02070,49.878869204,3.486862327,bernot,2120,17,0,1929
02071,49.411377922,3.149880705,berny riviere,2290,52,0,2739
02072,49.482937389,3.852502532,berrieux,2820,5,0,804
02073,49.408645633,3.899004938,berry au bac,2190,28,0,3327
02074,49.627338651,3.397352094,bertaucourt epourdon,2800,30,0,4181
02075,49.778621574,3.372640357,berthenicourt,2240,25,0,1625
02076,49.397338066,4.012072495,bertricourt,2190,9,0,338
02077,49.316919948,3.296439393,berzy le sec,2200,25,0,2203
02078,49.534048357,3.163311485,besme,2300,8,0,1034
02079,49.823483767,4.117458406,besmont,2500,10,0,1336
02080,49.592419464,3.577165472,besny et loizy,2870,14,0,1895
02081,49.629077416,3.140744432,bethancourt en vaux,2300,19,0,1834
02082,49.227311242,3.416475399,beugneux,2210,5,0,760
02083,49.130704921,3.491652186,beuvardes,2130,43,0,2691
02084,49.010472985,3.227843038,bezu le guery,2310,6,0,947
02085,49.104822187,3.40829274,bezu st germain,2400,67,0,4309
02086,49.57913903,3.212643827,bichancourt,2300,37,0,5295
02087,49.447456964,3.269941259,bieuxy,2290,7,0,374
02088,49.492525273,3.714128715,bievres,2860,5,0,467
02089,49.355352711,3.375941298,billy sur aisne,2200,118,0,7184
02090,49.22143232,3.298949745,billy sur ourcq,2210,4,0,639
02091,49.336973064,3.671446859,blanzy les fismes,2160,9,0,626
02093,49.507875635,3.15089154,blerancourt,2300,116,0,13441
02094,49.026472378,3.464235685,blesmes,2400,48,0,1873
02095,49.989026719,3.465007059,bohain en vermandois,2110,111,3,14810
02096,49.737172274,3.654174783,bois les pargny,2270,7,0,982
02097,49.626439946,3.956108855,boncourt,2350,28,0,1761
02098,49.008052561,3.345784073,bonneil,2400,33,0,2455
02099,49.126198595,3.32510263,bonnesvalyn,2400,7,0,1261
02100,49.990651457,3.220766101,bony,2420,0,0,892
02101,49.739164547,3.866951038,bosmont sur serre,2250,12,0,1434
02102,49.460193485,3.756684634,bouconville vauclair,2860,14,0,1376
02103,50.011550543,3.714459526,boue,2450,56,0,6855
02104,49.378528828,3.846143285,bouffignereux,2160,29,0,995
02105,49.067056293,3.316703204,bouresches,2400,23,0,1466
02106,49.402887168,3.659773112,bourg et comin,2160,18,0,3015
02107,49.543351686,3.154672717,bourguignon sous coucy,2300,0,0,538
02108,49.529088286,3.537037569,bourguignon sous montbavin,2000,7,0,621
02109,49.878288472,3.96176401,la bouteille,2140,14,0,4141
02110,49.348518224,3.536763117,braine,2220,22,0,4238
02111,49.516508164,3.412722641,brancourt en laonnois,2320,22,0,3208
02112,49.980556024,3.394377197,brancourt le grand,2110,35,0,4245
02114,49.057012938,3.42403027,brasles,2400,89,0,12119
02115,49.437398745,3.609863828,braye en laonnois,2000,1,0,955
02116,49.768049649,3.962134828,braye en thierache,2140,3,0,465
02117,49.774144853,3.141582586,bray st christophe,2480,2,0,230
02118,49.422387936,3.376975383,braye,2880,7,0,714
02119,49.140371179,3.423549684,brecy,2210,18,0,4445
02120,49.368284047,3.54436136,brenelle,2220,12,0,485
02121,49.184262001,3.350004368,breny,2210,6,0,1056
02122,49.597375488,3.473167317,brie,2870,3,0,133
02123,49.722999325,3.397153709,brissay choigny,2240,8,0,1426
02124,49.742857871,3.399923608,brissy hamegicourt,2240,22,0,5018
02125,49.110351585,3.153350725,brumetz,2810,15,0,1669
02126,49.771382057,4.186261479,brunehamel,2360,18,0,3797
02127,49.199671957,3.445415703,bruyeres sur fere,2130,4,0,1003
02128,49.524775786,3.669533869,bruyeres et montberault,2860,75,0,6375
02129,49.261914887,3.568519675,bruys,2220,0,0,128
02130,49.866351037,4.09342038,bucilly,2500,4,0,1537
02131,49.387973822,3.398519722,bucy le long,2880,123,0,11771
02132,49.579101939,3.496606176,bucy les cerny,2870,10,0,1020
02133,49.646348774,3.903113266,bucy les pierrepont,2350,10,0,2222
02134,49.907619378,4.056800114,buire,2500,36,0,3794
02135,49.958217815,3.83827898,buironfosse,2620,9,0,3887
02136,49.768802224,3.911694741,burelles,2140,6,0,942
02137,49.076557021,3.250333474,bussiares,2810,12,0,802
02138,49.310243779,3.347968795,buzancy,2200,6,0,809
02139,49.617755672,3.121707969,caillouel crepigny,2300,13,0,3542
02140,49.52049848,3.127624347,camelin,2300,28,0,4192
02141,49.973535545,3.913302584,la capelle,2260,50,0,7420
02142,49.800742628,3.253372217,castres,2680,52,0,1827
02143,50.000988906,3.24317682,le catelet,2420,4,0,1021
02144,49.864831923,3.111035178,caulaincourt,2490,14,0,1202
02145,49.637686756,3.172916368,caumont,2300,50,0,3575
02146,49.01485859,3.569453258,celles les conde,2330,7,0,603
02148,49.415647667,3.475187219,celles sur aisne,2370,3,0,1219
02149,49.766172395,3.32359533,cerizy,2240,9,0,289
02150,49.450196586,3.679121433,cerny en laonnois,2860,0,0,238
02151,49.577784884,3.5462474,cerny les bucy,2870,1,0,755
02152,49.324498852,3.5174254730000003,cerseuil,2220,2,0,401
02153,49.558013373,3.48118285,cessieres suzy,2320,64,0,6920
02154,49.299932209,3.397501152,chacrise,2200,45,0,3590
02155,49.508011773,3.522228189,chaillevois,2000,2,0,1247
02156,49.670262121,3.644556987,chalandry,2270,35,0,1415
02157,49.598625529,3.671806573,chambry,2000,185,0,5729
02158,49.472574306,3.670803217,chamouille,2860,7,0,1769
02159,49.54391254,3.261593233,champs,2670,5,0,2627
02160,49.70058224,3.985961293,chaourse,2340,5,0,2788
02162,48.949543456,3.376327211,la chapelle sur chezy,2570,7,0,2354
02163,48.987508694,3.292271602,charly sur marne,2310,97,0,18037
02164,49.112431003,3.541566223,le charmel,2850,23,0,2847
02165,49.650915124,3.384799677,charmes,2800,87,0,12052
02166,49.089938422,3.50886325,charteves,2400,55,0,2660
02167,49.377956997,3.5022180460000003,chassemy,2370,19,0,3694
02168,49.056425662,3.381541175,chateau thierry,2400,740,1,60669
02169,49.761912822,3.702869899,chatillon les sons,2270,5,0,422
02171,49.396446073,3.789258777,chaudardes,2160,9,0,445
02172,49.315257363,3.252722944,chaudun,2200,18,0,1729
02173,49.619538899,3.219139283,chauny,2300,418,0,54190
02174,49.479022495,3.518689564,chavignon,2000,35,0,4642
02175,49.423064084,3.305405211,chavigny,2880,2,0,576
02176,49.407528707,3.562380284,chavonne,2370,5,0,1013
02177,49.514292728,3.686902535,cheret,2860,10,0,605
02178,49.463497769,3.720222977,chermizy ailles,2860,18,0,1064
02179,49.255681433,3.604732022,chery chartreuve,2220,32,0,2933
02180,49.648935895,3.593859599,chery les pouilly,2000,28,0,5220
02181,49.722465319,4.101513436,chery les rozoy,2360,0,0,480
02182,49.818031969,3.736290274,chevennes,2250,4,0,703
02183,49.465725095,3.593387726,chevregny,2000,21,0,943
02184,49.761675335,3.5828212180000003,chevresis monceau,2270,3,0,980
02185,49.126870891,3.168015889,chezy en orxois,2810,16,0,1481
02186,48.984427277,3.382357064,chezy sur marne,2570,63,0,8093
02187,49.034780078,3.434013377,chierry,2400,40,0,5917
02188,49.930254202,3.776579181,chigny,2120,2,0,688
02189,49.626903051,3.855468948,chivres en laonnois,2350,14,0,1409
02190,49.402926304,3.438765509,chivres val,2880,12,0,1151
02191,49.532848303,3.585053697,chivy les etouvelles,2000,55,0,4323
02192,49.216959296,3.247470895,chouy,2210,10,0,2410
02193,49.164572732,3.604740104,cierges,2130,1,0,690
02194,49.749214967,3.840427798,cilly,2250,6,0,1301
02195,49.367262408,3.467612315,ciry salsogne,2220,52,0,7037
02196,49.552417519,3.565677453,clacy et thierret,2000,35,0,1423
02197,49.974089631,3.986389624,clairfontaine,2260,9,0,3099
02198,49.428547607,3.363807361,clamecy,2880,21,0,1356
02199,49.749158544,3.230539083,clastres,2440,13,0,2646
02200,49.659955976,3.942881467,clermont les fermes,2340,3,0,766
02201,49.329787194,3.152923563,coeuvres et valsery,2600,31,0,2303
02203,49.163369393,3.435507258,coincy,2210,37,0,4605
02204,49.792206431,4.096641733,coingt,2360,0,0,446
02205,49.466886752,3.630999721,colligis crandelain,2860,3,0,873
02206,49.858727328,3.711179009,colonfay,2120,0,0,517
02207,49.64183436,3.150796615,commenchon,2300,2,0,474
02208,49.376787975,3.789619058,concevreux,2160,8,0,1082
02209,49.00176432,3.560653495,conde en brie,2330,16,0,3180
02210,49.400530504,3.465955945,conde sur aisne,2370,10,0,1152
02211,49.414200702,3.945358894,conde sur suippe,2190,31,0,1917
02212,49.636851541,3.276684294,condren,2700,48,0,2407
02213,49.035370196,3.532531052,connigis,2330,42,0,2896
02214,49.791854866,3.233791958,contescourt,2680,0,0,334
02215,49.462187395,3.826504384,corbeny,2820,33,0,3260
02216,49.254744735,3.196921964,corcy,2600,14,0,2619
02217,49.515873452,3.315968841,coucy le chateau auffrique,2380,40,0,5313
02218,49.556314209,3.778188629,coucy les eppes,2840,33,0,3878
02219,49.540398928,3.343560148,coucy la ville,2380,2,0,200
02220,49.19861845,3.627455228,coulonges cohan,2130,60,0,3232
02221,49.031876826,3.273861853,coupru,2310,13,0,1508
02222,49.681206282,3.459184066,courbes,2800,0,0,142
02223,48.995891322,3.506548865,courboin,2330,0,0,2034
02224,49.348384296,3.5768017,courcelles sur vesle,2220,1,0,1235
02225,49.116771977,3.262927151,courchamps,2810,0,0,332
02226,49.343552574,3.301958811,courmelles,2200,33,0,5473
02227,49.138138179,3.575363168,courmont,2130,12,0,606
02228,49.071642676,3.541745045,courtemont varennes,2850,31,0,2635
02229,49.514499113,3.794815707,courtrizy et fussigny,2820,2,0,138
02230,49.333575313,3.484188487,couvrelles,2220,1,0,670
02231,49.645664143,3.523611371,couvron et aumencourt,2270,39,0,4363
02232,49.207904747,2.985121226,coyolles,2600,12,0,1068
02233,49.228557893,3.452131899,cramaille,2130,7,0,791
02234,49.447657128,3.791537043,craonne,2160,5,0,496
02235,49.42526418,3.777117905,craonnelle,2160,2,0,538
02236,49.483942069,3.311819593,crecy au mont,2380,6,0,2847
02237,49.698802025,3.62272969,crecy sur serre,2270,55,0,8143
02238,49.608292989,3.512045015,crepy,2870,31,0,7366
02239,49.042961449,3.511334023,crezancy,2650,12,0,3956
02240,49.930902634,3.393853083,croix fonsomme,2110,4,0,905
02241,49.159694249,3.350437839,la croix sur ourcq,2210,2,0,635
02242,48.979658946,3.247232276,crouttes sur marne,2310,41,0,3858
02243,49.407533488,3.365387922,crouy,2880,64,0,11273
02244,49.93134733,3.753671941,crupilly,2120,1,0,388
02245,49.40881309,3.322618968,cuffies,2880,45,0,4977
02246,49.704088786,3.154050428,cugny,2480,9,0,1905
02248,49.683677309,3.819709078,cuirieux,2350,10,0,769
02249,49.290068731,3.48799277,cuiry housse,2220,1,0,135
02250,49.390211141,3.762800245,cuiry les chaudardes,2160,2,0,372
02251,49.766134672,4.105017142,cuiry les iviers,2360,0,0,182
02252,49.403274141,3.706151451,cuissy et geny,2160,13,0,993
02253,49.420418485,3.248980619,cuisy en almont,2200,7,0,3449
02254,49.344254743,3.19162619,cutry,2600,13,0,1175
02255,49.38382226,3.572113893,cys la commune,2220,0,0,782
02256,49.769510793,4.0421813,dagny lambercy,2140,0,0,546
02257,49.823968114,3.230286871,dallon,2680,69,0,2904
02258,49.147057007,3.177143676,dammard,2470,24,0,3635
02259,49.242087221,3.144264319,dampleux,2600,20,0,2517
02260,49.666963247,3.401269705,danizy,2800,6,0,1256
02261,49.709968405,3.684415908,dercy,2270,4,0,450
02262,49.628621274,3.360966214,deuillet,2700,0,0,1861
02263,49.360733999,3.614796544,dhuizel,2220,12,0,678
02264,49.635362571,4.013054719,dizy le gros,2340,31,0,5610
02265,49.766840691,4.141910835,dohis,2360,0,0,859
02266,49.73395205,4.087026831,dolignon,2360,0,0,240
02267,49.329295145,3.21647485,dommiers,2600,44,0,2538
02268,49.015963511,3.27351264,domptin,2310,60,0,5371
02269,49.965309735,3.703572362,dorengt,2450,0,0,369
02270,49.794212842,3.130285722,douchy,2590,11,0,961
02271,49.239518105,3.641657715,dravegny,2130,0,0,909
02272,49.276869729,3.389239518,droizy,2210,11,0,463
02273,49.751383705,3.13330499,dury,2480,12,0,1142
02274,49.678280612,3.883051636,ebouleau,2350,2,0,673
02275,49.919471678,3.987897538,effry,2500,0,0,2963
02276,49.926232209,3.807739854,englancourt,2260,0,0,558
02277,49.471947812,3.253395982,epagny,2290,19,0,3506
02278,49.886208669,4.070097284,eparcy,2500,0,0,143
02279,49.103087466,3.353753745,epaux bezu,2400,82,0,4025
02280,49.104891041,3.450978187,epieds,2400,53,0,3120
02281,48.899192334,3.444361301,l epine aux bois,2540,15,0,3766
02282,49.552829531,3.738795105,eppes,2840,44,0,5892
02283,49.734265823,3.705372654,erlon,2250,16,0,2616
02284,49.919837699,3.836839446,erloy,2260,0,0,1122
02286,49.982096918,3.753298573,esqueheries,2170,23,0,11358
02287,49.774218427,3.272332146,essigny le grand,2690,187,0,13903
02288,49.896372232,3.367353542,essigny le petit,2100,47,0,4324
02289,48.966481693,3.413173644,essises,2570,35,0,6037
02290,49.034382198,3.340031766,essomes sur marne,2400,322,0,29592
02291,49.970790714,3.280790847,estrees,2420,62,0,4446
02292,49.031516845,3.419018346,etampes sur marne,2400,96,0,11945
02293,49.931235728,3.450621759,etaves et bocquiaux,2110,46,0,5345
02294,49.518671644,3.5823282350000003,etouvelles,2000,81,0,2446
02295,49.896046329,3.923522553,etreaupont,2580,27,0,9279
02296,49.833090026,3.157396093,etreillers,2590,151,0,11566
02297,49.082286172,3.348074912,etrepilly,2400,4,0,1469
02298,49.999883391,3.659113725,etreux,2510,114,0,15524
02299,49.455922988,4.036018471,evergnicourt,2190,52,0,5357
02302,49.227271349,3.178334103,faverolles,2600,38,0,4236
02303,49.871090562,3.252566688,fayet,2100,223,0,5772
02304,49.667255819,3.36930591,la fere,2800,199,0,25316
02305,49.187277312,3.511007738,fere en tardenois,2130,238,0,40962
02306,49.74144559,3.552002092,la ferte chevresis,2270,6,0,5058
02307,49.176033589,3.142644717,la ferte milon,2460,144,0,41490
02308,50.048136391,3.697870692,fesmy le sart,2450,28,0,12940
02309,49.525503447,3.760668645,festieux,2840,26,0,7521
02310,49.901919227,3.446448275,fieulaine,2110,24,0,2522
02311,49.453080762,3.557821998,filain,2000,1,0,998
02312,50.000287607,3.925304385,la flamengrie,2260,65,0,13597
02313,49.8867871,3.674226746,flavigny le grand et beaurain,2120,23,0,5055
02315,49.705603427,3.194499251,flavy le martel,2520,84,0,15853
02316,49.265998549,3.159612081,fleury,2600,0,0,2005
02317,49.79998831,3.156044367,fluquieres,2590,28,0,2149
02318,49.548888381,3.29298586,folembray,2670,112,0,19399
02319,49.901646871,3.396852293,fonsomme,2110,44,0,5178
02320,49.807747973,3.212506387,fontaine les clercs,2680,20,0,2965
02321,49.853646158,3.905140712,fontaine les vervins,2140,59,0,10039
02322,49.878652418,3.423737823,fontaine notre dame,2110,27,0,3413
02323,49.925100018,3.367762239,fontaine uterte,2110,31,0,1883
02324,50.031253791,3.844747182,fontenelle,2170,24,0,3523
02326,49.409973327,3.194080761,fontenoy,2290,15,0,6527
02327,49.805600253,3.095093377,foreste,2590,19,0,2230
02328,49.045148479,3.485040307,fossoy,2650,67,0,5426
02329,49.619097805,3.460502301,fourdrain,2870,35,0,5115
02330,49.854141837,3.228575101,francilly selency,2760,56,0,4265
02331,49.815915597,3.79814748,franqueville,2140,0,0,1686
02332,49.142855891,3.5486637080000003,fresnes en tardenois,2130,28,0,3081
02333,49.554871445,3.369998403,fresnes sous coucy,2380,0,0,1832
02334,49.95381742,3.418847639,fresnoy le grand,2230,241,0,27694
02335,49.628047947,3.426986314,fressancourt,2800,10,0,1945
02336,49.683662534,3.236250808,frieres faillouel,2700,190,0,14510
02337,49.942613598,3.910453621,froidestrees,2260,1,0,3811
02338,49.68161995,3.721338383,froidmont cohartille,2270,17,0,1255
02339,49.083044315,3.181414017,gandelu,2810,41,0,9674
02340,49.823265723,3.286136508,gauchy,2430,624,0,45810
02341,49.815256074,3.871216747,gercy,2140,4,0,3624
02342,49.931502629,3.929198252,gergny,2260,2,0,1402
02343,49.812186279,3.118500925,germaine,2590,24,0,838
02345,49.739058075,3.282486659,gibercourt,2440,3,0,467
02346,49.610347822,3.768198423,gizy,2350,52,0,7217
02347,49.057332355,3.457229338,gland,2400,46,0,4303
02349,49.494766075,3.85877033,goudelancourt les berrieux,2820,9,0,673
02350,49.678363622,3.851785989,goudelancourt les pierrepont,2350,2,0,1133
02351,49.160730948,3.656562068,goussancourt,2130,18,0,1231
02352,49.998674251,3.264698012,gouy,2420,95,0,6716
02353,49.650993508,3.736731258,grandlup et fay,2350,1,0,3583
02354,49.72966534,4.187363568,grandrieux,2360,0,0,774
02355,49.887187116,3.239360764,gricourt,2100,83,0,5744
02356,49.130139148,3.372242756,grisolles,2210,36,0,3413
02357,49.796230421,3.880681485,gronard,2140,0,0,1117
02358,49.951097233,3.530642542,grougis,2110,39,0,4827
02359,49.81014386,3.274594323,grugies,2680,128,0,12808
02360,49.439464546,3.971279151,villeneuve sur aisne,2190,856,0,58448
02361,49.895664233,3.624725161,guise,2120,313,0,45001
02362,49.65133013,3.120512948,guivry,2300,15,0,3125
02363,49.512904264,3.261070554,guny,2300,67,0,5325
02364,49.357312607,3.840901247,guyencourt,2160,12,0,1562
02366,49.977699449,3.613847906,hannapes,2510,27,0,3955
02367,49.782218725,3.183047577,happencourt,2480,9,0,1633
02368,49.286927595,3.031830225,haramont,2600,42,0,8151
02369,49.802931218,3.982831912,harcigny,2140,9,0,2941
02370,49.966650448,3.19015454,hargicourt,2420,37,0,7369
02371,49.841023015,3.334927867,harly,2100,267,0,17662
02372,49.278953601,3.357426793,hartennes et taux,2210,41,0,3720
02373,49.797336728,3.919297269,hary,2140,256,0,3197
02374,49.911371209,3.27716941,lehaucourt,2420,64,0,12152
02375,49.108824183,3.234972253,hautevesnes,2810,18,0,1410
02376,49.888857291,3.523895751,hauteville,2120,24,0,2163
02377,49.871967532,3.826466676,haution,2140,0,0,2015
02378,49.883870416,4.042664303,la herie,2500,4,0,1860
02379,49.822170121,3.65430944,le herie la vieville,2120,15,0,2430
02380,49.746010573,3.294255058,hinacourt,2440,0,0,442
02381,49.942804665,4.104797218,hirson,2500,448,0,71571
02382,49.861136661,3.202266631,holnon,2760,193,0,14390
02383,49.858033305,3.374775824,homblieres,2720,233,0,17454
02384,49.785837538,3.847689224,houry,2140,0,0,821
02385,49.796174252,3.695398772,housset,2250,3,0,2435
02386,49.950529536,3.665602676,iron,2510,0,0,2400
02387,49.804017678,3.349629459,itancourt,2240,164,0,11817
02388,49.785933284,4.135324918,iviers,2360,16,0,2047
02389,49.089323674,3.532106607,jaulgonne,2850,65,0,8710
02390,49.928629216,3.14704793,jeancourt,2490,36,0,3614
02391,49.812515074,4.067283497,jeantes,2140,0,0,3332
02392,49.960319763,3.304155779,joncourt,2420,19,0,4068
02393,49.293513481,3.528132179,jouaignes,2220,15,0,2041
02395,49.511815338,3.34934929,jumencourt,2380,7,0,1503
02396,49.409180604,3.724825741,jumigny,2160,4,0,519
02397,49.717346112,3.235681354,jussy,2480,90,0,16018
02398,49.448491805,3.31531019,juvigny,2880,8,0,3485
02399,49.447022654,3.891841259,juvincourt et damary,2190,80,0,6365
02400,49.449299493,3.429628175,laffaux,2880,9,0,1595
02401,49.862974567,3.861098702,laigny,2140,0,0,2392
02402,49.829470974,3.074060636,lanchy,2590,12,0,660
02403,49.825811537,3.604339981,landifay et bertaignemont,2120,39,0,2888
